Id,Label,timeset,frequency,type,Degree,Weighted Degree,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles,eigencentrality
Rocky LaRochelle,Rocky LaRochelle,,1,Schauspieler,1,1,0,22,0.122186,0.131996,0,0,0,0.016827
Lisa Ray,Lisa Ray,,1,Schauspieler,1,1,617,3,0.5,0.566667,0,0,0,0.003058
Victor Meutelet,Victor Meutelet,,1,Schauspieler,1,1,0,22,0.109932,0.115698,0,0,0,0.006814
Lara Heller,Lara Heller,,1,Schauspieler,1,1,0,20,0.11491,0.120551,0,0,0,0.005518
Ian Roberston,Ian Roberston,,1,Schauspieler,1,1,0,20,0.121096,0.128021,0,0,0,0.008272
Wagner Maura,Wagner Maura,,1,Schauspieler,1,1,0,22,0.113559,0.120484,0,0,0,0.006564
Ivan Lucev,Ivan Lucev,,1,Schauspieler,1,1,0,26,0.073817,0.075662,0,0,0,0.003307
ThÃ¨bes Ã  l'ombre de la tombe,ThÃ¨bes Ã  l'ombre de la tombe,,1,Titel,1,1,1572,1,1,1,0,0,0,0.001529
Shia LABeouf,Shia LABeouf,,1,Schauspieler,1,1,0,22,0.120301,0.129593,0,0,0,0.015071
Aurora Bach Rodal,Aurora Bach Rodal,,1,Schauspieler,1,1,657,2,0.571429,0.625,0,0,0,0.002982
StÃ©phan GuÃ©rin-Tillie,StÃ©phan GuÃ©rin-Tillie,,1,Schauspieler,1,1,0,20,0.119124,0.126911,0,0,0,0.011588
BenoÃ® Tachoires,BenoÃ® Tachoires,,1,Schauspieler,1,1,0,22,0.107573,0.11393,0,0,0,0.006619
L' Amico del cuore,L' Amico del cuore,,1,Titel,1,1,0,23,0.114685,0.121432,0,0,0,0.010255
Leopold Hornung,Leopold Hornung,,1,Schauspieler,1,1,0,22,0.092469,0.096194,0,0,0,0.00308
Hindiya Elkassmi,Hindiya Elkassmi,,1,Schauspieler,1,1,0,22,0.113024,0.120387,0,0,0,0.010508
Gerhard Richter Painting,Gerhard Richter Painting,,1,Titel,1,1,1631,1,1,1,0,0,0,0.001529
Jess Weixler,Jess Weixler,,1,Schauspieler,1,1,0,22,0.114653,0.12226,0,0,0,0.008211
Wim Willaert,Wim Willaert,,1,Schauspieler,1,1,0,20,0.107588,0.113242,0,0,0,0.005418
Olivier Brocheriou,Olivier Brocheriou,,1,Schauspieler,1,1,0,22,0.103844,0.108685,0,0,0,0.003802
Roger L.Jackson,Roger L.Jackson,,1,Schauspieler,1,1,0,24,0.082924,0.085848,0,0,0,0.003709
Megi Pojani,Megi Pojani,,1,Schauspieler,1,1,102,2,0.555556,0.6,0,0,0,0.003499
Erol Afsin,Erol Afsin,,1,Schauspieler,1,1,0,22,0.084329,0.086876,0,0,0,0.004156
Nick Castle,Nick Castle,,1,Schauspieler,1,1,0,20,0.11806,0.125365,0,0,0,0.012879
des Pensionnaires et soignants de la Clinique de La Borde,des Pensionnaires et soignants de la Clinique de La Borde,,1,Schauspieler,1,1,1670,1,1,1,0,0,0,0.001529
Ralf Walter,Ralf Walter,,1,Schauspieler,1,1,485,2,0.571429,0.625,0,0,0,0.002982
LÃ©onie Simaga,LÃ©onie Simaga,,1,Schauspieler,1,1,0,20,0.105405,0.110702,0,0,0,0.006428
Marie Burchard,Marie Burchard,,1,Schauspieler,1,1,0,18,0.121826,0.128286,0,0,0,0.01171
Christophe,Christophe,,1,Schauspieler,1,1,740,2,0.6,0.666667,0,0,0,0.002481
Erin Daniels,Erin Daniels,,1,Schauspieler,1,1,0,22,0.114046,0.121558,0,0,0,0.007616
Isis Vanesa Cortes,Isis Vanesa Cortes,,1,Schauspieler,1,1,300,2,0.571429,0.625,0,0,0,0.002982
Primo Reggiani,Primo Reggiani,,1,Schauspieler,1,1,0,24,0.076238,0.07811,0,0,0,0.003093
Nathalie CorrÃ©,Nathalie CorrÃ©,,1,Schauspieler,1,1,0,22,0.112338,0.118849,0,0,0,0.007258
Sergi Lopes,Sergi Lopes,,1,Schauspieler,1,1,0,24,0.101961,0.107048,0,0,0,0.004281
Rohan Chand,Rohan Chand,,1,Schauspieler,1,1,0,22,0.118205,0.125513,0,0,0,0.008236
Stephane Freiss,Stephane Freiss,,1,Schauspieler,1,1,0,20,0.093829,0.097223,0,0,0,0.003292
Henry Szerny,Henry Szerny,,1,Schauspieler,1,1,607,2,0.571429,0.625,0,0,0,0.002982
Ben Lawson,Ben Lawson,,1,Schauspieler,1,1,0,24,0.094687,0.098746,0,0,0,0.003745
Armando Hernandez,Armando Hernandez,,1,Schauspieler,1,1,890,2,0.6,0.666667,0,0,0,0.002481
StÃ©phanie Schneider,StÃ©phanie Schneider,,1,Schauspieler,1,1,0,22,0.095346,0.09915,0,0,0,0.003807
Osmar NÃºnez,Osmar NÃºnez,,1,Schauspieler,1,1,0,30,0.062677,0.063944,0,0,0,0.003594
Fedor Lavrov,Fedor Lavrov,,1,Schauspieler,1,1,33,4,0.366667,0.439394,0,0,0,0.004146
Kareena Kapor,Kareena Kapor,,1,Schauspieler,1,1,0,26,0.077764,0.080177,0,0,0,0.00211
Ashley Scott,Ashley Scott,,1,Schauspieler,1,1,0,24,0.106586,0.112852,0,0,0,0.005055
Jacob Ericksson,Jacob Ericksson,,1,Schauspieler,1,1,312,4,0.388889,0.47619,0,0,0,0.003186
Natalie Appleton,Natalie Appleton,,1,Schauspieler,1,1,350,2,0.571429,0.625,0,0,0,0.002982
Krystal Rodriguez,Krystal Rodriguez,,1,Schauspieler,1,1,0,24,0.093863,0.098029,0,0,0,0.00483
Antonia Buresi,Antonia Buresi,,1,Schauspieler,1,1,0,20,0.104708,0.109439,0,0,0,0.003762
LaurÃ©na Thellier,LaurÃ©na Thellier,,1,Schauspieler,1,1,0,22,0.126148,0.135384,0,0,0,0.021677
Ryan Potter,Ryan Potter,,1,Schauspieler,1,1,0,22,0.118925,0.1277,0,0,0,0.012764
Danny Devito,Danny Devito,,1,Schauspieler,1,1,0,24,0.098192,0.103189,0,0,0,0.002746
Malin Ackerman,Malin Ackerman,,1,Schauspieler,1,1,0,20,0.125667,0.13472,0,0,0,0.015095
Florian Schneider,Florian Schneider,,1,Schauspieler,1,1,426,2,0.571429,0.625,0,0,0,0.002982
Isabel Otero,Isabel Otero,,1,Schauspieler,1,1,0,22,0.108723,0.114619,0,0,0,0.006863
J.C. Sibertin,J.C. Sibertin,,1,Schauspieler,1,1,904,2,0.6,0.666667,0,0,0,0.002481
Mariano Martinez,Mariano Martinez,,1,Schauspieler,1,1,179,2,0.555556,0.6,0,0,0,0.003499
Lena Odin,Lena Odin,,1,Schauspieler,1,1,0,22,0.120055,0.128734,0,0,0,0.013035
Isabella Parkinson,Isabella Parkinson,,1,Schauspieler,1,1,0,22,0.104437,0.109316,0,0,0,0.005953
Giuseppe Dia Maria,Giuseppe Dia Maria,,1,Schauspieler,1,1,1378,2,0.666667,0.75,0,0,0,0.001997
Bruce Lipton,Bruce Lipton,,1,Schauspieler,1,1,22,2,0.545455,0.583333,0,0,0,0.004034
Sylvia Chang,Sylvia Chang,,1,Schauspieler,1,1,226,6,0.288462,0.363333,0,0,0,0.003698
MÃ©lissa Guilbert,MÃ©lissa Guilbert,,1,Schauspieler,1,1,0,22,0.103682,0.109084,0,0,0,0.005584
Riley Thomas Stewart,Riley Thomas Stewart,,1,Schauspieler,1,1,0,22,0.108732,0.115796,0,0,0,0.00614
Mark Consuelos,Mark Consuelos,,1,Schauspieler,1,1,0,22,0.115188,0.123282,0,0,0,0.009665
GaÃ«l Morel,GaÃ«l Morel,,1,Schauspieler,1,1,0,22,0.105063,0.109555,0,0,0,0.003349
Julieta Ortega,Julieta Ortega,,1,Schauspieler,1,1,0,22,0.090834,0.093914,0,0,0,0.003206
Voices: Ellen DeGeneres,Voices: Ellen DeGeneres,,1,Schauspieler,1,1,0,22,0.100534,0.105558,0,0,0,0.003945
Antti Virmavirta,Antti Virmavirta,,1,Schauspieler,1,1,129,2,0.555556,0.6,0,0,0,0.003499
Lucia Walters,Lucia Walters,,1,Schauspieler,1,1,0,20,0.120497,0.128885,0,0,0,0.012587
Amy Deasismont,Amy Deasismont,,1,Schauspieler,1,1,0,24,0.091432,0.094912,0,0,0,0.003104
Fatou Kine Boye,Fatou Kine Boye,,1,Schauspieler,1,1,0,22,0.104607,0.108977,0,0,0,0.004538
Chistine Pfeifer,Chistine Pfeifer,,1,Schauspieler,1,1,0,22,0.093406,0.097,0,0,0,0.003413
Dolpo Tulku Rinpoche,Dolpo Tulku Rinpoche,,1,Schauspieler,1,1,1522,1,1,1,0,0,0,0.001529
Arnold Vosloo,Arnold Vosloo,,1,Schauspieler,1,1,0,22,0.118175,0.126026,0,0,0,0.009727
Mohammed-Ali Bakier,Mohammed-Ali Bakier,,1,Schauspieler,1,1,0,26,0.07549,0.077391,0,0,0,0.003085
Scott Speddman,Scott Speddman,,1,Schauspieler,1,1,0,20,0.110311,0.117465,0,0,0,0.006293
Stepehn Dillane,Stepehn Dillane,,1,Schauspieler,1,1,0,20,0.125927,0.133912,0,0,0,0.013551
Sylvia Eland,Sylvia Eland,,1,Schauspieler,1,1,0,22,0.115174,0.121876,0,0,0,0.008063
HÃ©loise Dugas,HÃ©loise Dugas,,1,Schauspieler,1,1,0,22,0.11083,0.116615,0,0,0,0.004883
Genevieve Gaunt,Genevieve Gaunt,,1,Schauspieler,1,1,0,20,0.122937,0.131769,0,0,0,0.015349
Levente Molnar,Levente Molnar,,1,Schauspieler,1,1,273,2,0.555556,0.6,0,0,0,0.003499
Markus Hering,Markus Hering,,1,Schauspieler,1,1,0,22,0.105017,0.109786,0,0,0,0.004679
Mehdi Belhaj Kaem,Mehdi Belhaj Kaem,,1,Schauspieler,1,1,0,24,0.091739,0.095064,0,0,0,0.002707
StÃ©phanie ClÃ©au,StÃ©phanie ClÃ©au,,1,Schauspieler,1,1,0,22,0.115561,0.122505,0,0,0,0.008278
Charles Berung,Charles Berung,,1,Schauspieler,1,1,0,22,0.098227,0.10295,0,0,0,0.003517
Ghita Norby,Ghita Norby,,1,Schauspieler,1,1,0,22,0.09744,0.10119,0,0,0,0.003996
Gerti Lehner,Gerti Lehner,,1,Schauspieler,1,1,0,22,0.086154,0.088675,0,0,0,0.003827
Animation: Rick Kavanian,Animation: Rick Kavanian,,1,Schauspieler,1,1,0,22,0.095495,0.09929,0,0,0,0.003685
Luciano Pavarotti,Luciano Pavarotti,,1,Schauspieler,1,1,1605,1,1,1,0,0,0,0.001529
Cara Horgan,Cara Horgan,,1,Schauspieler,1,1,0,22,0.123122,0.131488,0,0,0,0.012722
Megan Dodds,Megan Dodds,,1,Schauspieler,1,1,0,22,0.121592,0.13024,0,0,0,0.011611
Alexia Barlier,Alexia Barlier,,1,Schauspieler,1,1,0,22,0.110576,0.116776,0,0,0,0.006535
Franck Kame,Franck Kame,,1,Schauspieler,1,1,0,24,0.093865,0.097487,0,0,0,0.00313
Planet mokka,Planet mokka,,1,Titel,1,1,1513,1,1,1,0,0,0,0.001529
Jenny Lewis,Jenny Lewis,,1,Schauspieler,1,1,0,22,0.11752,0.125528,0,0,0,0.008679
Peter Scolari,Peter Scolari,,1,Schauspieler,1,1,0,22,0.115791,0.123145,0,0,0,0.007536
Karolina Gruszka,Karolina Gruszka,,1,Schauspieler,1,1,0,22,0.116506,0.123457,0,0,0,0.008846
Documentary: Hilary Alexander,Documentary: Hilary Alexander,,1,Schauspieler,1,1,203,2,0.555556,0.6,0,0,0,0.003499
Arif Erkin,Arif Erkin,,1,Schauspieler,1,1,0,20,0.0911,0.094019,0,0,0,0.003919
Liman Adams,Liman Adams,,1,Schauspieler,1,1,872,2,0.6,0.666667,0,0,0,0.002481
Yousra,Yousra,,1,Schauspieler,1,1,570,2,0.571429,0.625,0,0,0,0.002982
Joel Regli,Joel Regli,,1,Schauspieler,1,1,142,2,0.555556,0.6,0,0,0,0.003499
Parinaz Izadyar,Parinaz Izadyar,,1,Schauspieler,1,1,0,28,0.072934,0.074813,0,0,0,0.003094
Deborah Leydig,Deborah Leydig,,1,Schauspieler,1,1,0,22,0.118718,0.127726,0,0,0,0.012722
Anna Siskova,Anna Siskova,,1,Schauspieler,1,1,1013,2,0.6,0.666667,0,0,0,0.002481
Cath Shim,Cath Shim,,1,Schauspieler,1,1,0,24,0.088814,0.092398,0,0,0,0.00482
Ken Bugul,Ken Bugul,,1,Schauspieler,1,1,1632,1,1,1,0,0,0,0.001529
Animation Voices: Ryan Reynolds,Animation Voices: Ryan Reynolds,,1,Schauspieler,1,1,0,22,0.122311,0.131384,0,0,0,0.014868
Anne Weber,Anne Weber,,1,Schauspieler,1,1,1026,2,0.6,0.666667,0,0,0,0.002481
Geert,Geert,,1,Schauspieler,1,1,444,2,0.571429,0.625,0,0,0,0.002982
Bernard Gireaudeau,Bernard Gireaudeau,,1,Schauspieler,1,1,0,20,0.113138,0.119034,0,0,0,0.005939
Julienne Moore,Julienne Moore,,1,Schauspieler,1,1,0,22,0.113406,0.120151,0,0,0,0.007067
Bill Pulman,Bill Pulman,,1,Schauspieler,1,1,0,22,0.124268,0.134573,0,0,0,0.020604
Jan Fares,Jan Fares,,1,Schauspieler,1,1,0,24,0.096409,0.100273,0,0,0,0.003353
GaÃ«l Tavares,GaÃ«l Tavares,,1,Schauspieler,1,1,0,22,0.101482,0.105901,0,0,0,0.003397
Claire Rushbrook,Claire Rushbrook,,1,Schauspieler,1,1,0,22,0.106603,0.111587,0,0,0,0.002868
MÃ¼ll im Garten Eden,MÃ¼ll im Garten Eden,,1,Titel,1,1,1443,1,1,1,0,0,0,0.001529
Judy Dench,Judy Dench,,1,Schauspieler,1,1,0,22,0.115437,0.122213,0,0,0,0.006152
James Nesbitt,James Nesbitt,,1,Schauspieler,1,1,0,22,0.110227,0.1161,0,0,0,0.004464
Geoffrey CouÃ«t,Geoffrey CouÃ«t,,1,Schauspieler,1,1,0,24,0.093478,0.097558,0,0,0,0.004983
Sadie Goldstein,Sadie Goldstein,,1,Schauspieler,1,1,0,20,0.120595,0.12956,0,0,0,0.012441
Mata Gabin,Mata Gabin,,1,Schauspieler,1,1,0,22,0.105756,0.110941,0,0,0,0.00538
Elia Moghini,Elia Moghini,,1,Schauspieler,1,1,190,2,0.555556,0.6,0,0,0,0.003499
Rabii Benjhaile,Rabii Benjhaile,,1,Schauspieler,1,1,707,2,0.6,0.666667,0,0,0,0.002481
Takashi Kogawa,Takashi Kogawa,,1,Schauspieler,1,1,506,2,0.571429,0.625,0,0,0,0.002982
Manuel Tavares Almeida,Manuel Tavares Almeida,,1,Schauspieler,1,1,565,4,0.333333,0.430556,0,0,0,0.002097
Sir John Glelgud,Sir John Glelgud,,1,Schauspieler,1,1,0,22,0.116335,0.123334,0,0,0,0.007423
Emmanuel Nicolas,Emmanuel Nicolas,,1,Schauspieler,1,1,0,22,0.103954,0.108621,0,0,0,0.003551
Nick Zano,Nick Zano,,1,Schauspieler,1,1,124,2,0.555556,0.6,0,0,0,0.003499
Johan Olsen,Johan Olsen,,1,Schauspieler,1,1,83,2,0.545455,0.583333,0,0,0,0.004034
Boris Gusev,Boris Gusev,,1,Schauspieler,1,1,232,2,0.555556,0.6,0,0,0,0.003499
Pascale BussiÃ¨dres,Pascale BussiÃ¨dres,,1,Schauspieler,1,1,0,22,0.117468,0.124252,0,0,0,0.005854
Lena Paugam,Lena Paugam,,1,Schauspieler,1,1,0,22,0.10075,0.105791,0,0,0,0.004438
Roy Dupis,Roy Dupis,,1,Schauspieler,1,1,925,2,0.6,0.666667,0,0,0,0.002481
Freya Tingley,Freya Tingley,,1,Schauspieler,1,1,0,22,0.112281,0.119933,0,0,0,0.006905
Giorgio Colangeli,Giorgio Colangeli,,1,Schauspieler,1,1,0,24,0.075213,0.077056,0,0,0,0.003189
Carleton Gogel,Carleton Gogel,,1,Schauspieler,1,1,96,2,0.555556,0.6,0,0,0,0.003499
Jonas Bloch,Jonas Bloch,,1,Schauspieler,1,1,0,22,0.109022,0.114397,0,0,0,0.003672
Tony Leung Ka-Fai,Tony Leung Ka-Fai,,1,Schauspieler,1,1,0,22,0.095844,0.09919,0,0,0,0.002194
Griff Furst,Griff Furst,,1,Schauspieler,1,1,0,22,0.113902,0.121383,0,0,0,0.008734
Laura Benson,Laura Benson,,1,Schauspieler,1,1,866,2,0.6,0.666667,0,0,0,0.002481
Absalao Maciel,Absalao Maciel,,1,Schauspieler,1,1,450,2,0.571429,0.625,0,0,0,0.002982
Pido,Pido,,1,Schauspieler,1,1,0,20,0.122123,0.129753,0,0,0,0.012782
CarmiÃ±a MartÃ­nez,CarmiÃ±a MartÃ­nez,,1,Schauspieler,1,1,0,24,0.088995,0.092353,0,0,0,0.003114
Richard Pryor,Richard Pryor,,1,Schauspieler,1,1,0,20,0.111385,0.117176,0,0,0,0.005533
Pankaj Kapur,Pankaj Kapur,,1,Schauspieler,1,1,0,26,0.079795,0.082225,0,0,0,0.003696
Matthieu RozÃ©,Matthieu RozÃ©,,1,Schauspieler,1,1,741,2,0.6,0.666667,0,0,0,0.002481
Yuriy Tsurilo,Yuriy Tsurilo,,1,Schauspieler,1,1,318,2,0.571429,0.625,0,0,0,0.002982
Hayes MacArthur,Hayes MacArthur,,1,Schauspieler,1,1,0,22,0.123011,0.133041,0,0,0,0.02253
"Parade, la - notre historie","Parade, la - notre historie",,1,Titel,1,1,1669,1,1,1,0,0,0,0.001529
Yousef Sweid,Yousef Sweid,,1,Schauspieler,1,1,0,22,0.103541,0.108682,0,0,0,0.005565
Maria Varod,Maria Varod,,1,Schauspieler,1,1,0,26,0.081046,0.083488,0,0,0,0.003834
Montse German,Montse German,,1,Schauspieler,1,1,0,24,0.091446,0.094575,0,0,0,0.002584
Abigail Spencer,Abigail Spencer,,1,Schauspieler,1,1,0,22,0.123146,0.131855,0,0,0,0.013575
Tage Johansen Hogness,Tage Johansen Hogness,,1,Schauspieler,1,1,649,2,0.571429,0.625,0,0,0,0.002982
Johann Schneider.Ammann,Johann Schneider.Ammann,,1,Schauspieler,1,1,421,3,0.5,0.566667,0,0,0,0.003058
Michiyo Ogusu,Michiyo Ogusu,,1,Schauspieler,1,1,0,22,0.100927,0.105682,0,0,0,0.003553
Karim Bouaiche,Karim Bouaiche,,1,Schauspieler,1,1,375,2,0.571429,0.625,0,0,0,0.002982
Halil Sezai,Halil Sezai,,1,Schauspieler,1,1,611,2,0.571429,0.625,0,0,0,0.002982
Bobby Deol,Bobby Deol,,1,Schauspieler,1,1,0,22,0.092636,0.096372,0,0,0,0.005078
Peter FlÃ¤schner,Peter FlÃ¤schner,,1,Schauspieler,1,1,796,2,0.6,0.666667,0,0,0,0.002481
HÃ©ctor Noguera,HÃ©ctor Noguera,,1,Schauspieler,1,1,200,4,0.4,0.479167,0,0,0,0.003593
Marie Colapietro,Marie Colapietro,,1,Schauspieler,1,1,0,22,0.11386,0.120423,0,0,0,0.010282
Gerhart Polt,Gerhart Polt,,1,Schauspieler,1,1,0,24,0.081171,0.083389,0,0,0,0.002665
Documentary: Thomas Huber,Documentary: Thomas Huber,,1,Schauspieler,1,1,1211,2,0.666667,0.75,0,0,0,0.001997
Hope Davi,Hope Davi,,1,Schauspieler,1,1,0,22,0.112553,0.11995,0,0,0,0.00679
Yasir Aqueel,Yasir Aqueel,,1,Schauspieler,1,1,1115,2,0.6,0.666667,0,0,0,0.002481
Don Duong,Don Duong,,1,Schauspieler,1,1,0,20,0.114004,0.120283,0,0,0,0.004792
Ron Howard,Ron Howard,,1,Schauspieler,1,1,0,22,0.119235,0.127197,0,0,0,0.009436
Nils Hugon,Nils Hugon,,1,Schauspieler,1,1,0,22,0.111077,0.117099,0,0,0,0.006249
JÃ©rÃ´me Lebanner,JÃ©rÃ´me Lebanner,,1,Schauspieler,1,1,0,26,0.086958,0.090199,0,0,0,0.002792
Cilette Cretton,Cilette Cretton,,1,Schauspieler,1,1,73,2,0.545455,0.583333,0,0,0,0.004034
Rolf,Rolf,,1,Schauspieler,1,1,1239,2,0.666667,0.75,0,0,0,0.001997
Enrico Oetiker,Enrico Oetiker,,1,Schauspieler,1,1,0,22,0.100235,0.104074,0,0,0,0.004842
Turi,Turi,,1,Titel,1,1,1523,1,1,1,0,0,0,0.001529
Siavash Asadi,Siavash Asadi,,1,Schauspieler,1,1,370,2,0.571429,0.625,0,0,0,0.002982
Jacob Pitts,Jacob Pitts,,1,Schauspieler,1,1,0,20,0.120893,0.128449,0,0,0,0.010851
Ralph Prosper,Ralph Prosper,,1,Schauspieler,1,1,378,2,0.571429,0.625,0,0,0,0.002982
Peter Andersson,Peter Andersson,,1,Schauspieler,1,1,0,22,0.099899,0.104265,0,0,0,0.004062
Della Reese,Della Reese,,1,Schauspieler,1,1,0,22,0.105515,0.110805,0,0,0,0.003061
Rogerio Samora,Rogerio Samora,,1,Schauspieler,1,1,0,27,0.064662,0.066133,0,0,0,0.004148
Mama Africa,Mama Africa,,1,Titel,1,1,1658,1,1,1,0,0,0,0.001529
Mert Firat,Mert Firat,,1,Schauspieler,1,1,0,22,0.081603,0.084056,0,0,0,0.004085
Animation: (Voice) Salma Hayek,Animation: (Voice) Salma Hayek,,1,Schauspieler,1,1,1535,1,1,1,0,0,0,0.001529
ValÃ©rie Jouve,ValÃ©rie Jouve,,1,Schauspieler,1,1,325,2,0.571429,0.625,0,0,0,0.002982
Denis Me,Denis Me,,1,Schauspieler,1,1,0,22,0.128083,0.136814,0,0,0,0.017166
Roghieh Moharami,Roghieh Moharami,,1,Schauspieler,1,1,475,2,0.571429,0.625,0,0,0,0.002982
Francis X. McCarthy,Francis X. McCarthy,,1,Schauspieler,1,1,0,20,0.120816,0.128981,0,0,0,0.010792
Sting,Sting,,1,Schauspieler,1,1,328,2,0.571429,0.625,0,0,0,0.002982
Ana Caterina Morariu,Ana Caterina Morariu,,1,Schauspieler,1,1,0,22,0.104738,0.109552,0,0,0,0.005108
Festen,Festen,,1,Titel,1,1,0,21,0.107952,0.113097,0,0,0,0.008863
Don cheadle,Don cheadle,,1,Schauspieler,1,1,0,22,0.111393,0.118037,0,0,0,0.004557
barbara Sotelsek,barbara Sotelsek,,1,Schauspieler,1,1,874,2,0.6,0.666667,0,0,0,0.002481
Mo Bakker,Mo Bakker,,1,Schauspieler,1,1,471,2,0.571429,0.625,0,0,0,0.002982
Annelie,Annelie,,1,Titel,1,1,0,19,0.111319,0.116992,0,0,0,0.013368
Albert Cousi,Albert Cousi,,1,Schauspieler,1,1,0,20,0.11272,0.11916,0,0,0,0.008085
Antonio Bolivar,Antonio Bolivar,,1,Schauspieler,1,1,0,24,0.08893,0.091974,0,0,0,0.003112
Charles Crombez,Charles Crombez,,1,Schauspieler,1,1,0,22,0.110443,0.117086,0,0,0,0.006902
Benedita Pereira,Benedita Pereira,,1,Schauspieler,1,1,76,2,0.545455,0.583333,0,0,0,0.004034
Liv Lisa Fries,Liv Lisa Fries,,1,Schauspieler,1,1,943,2,0.6,0.666667,0,0,0,0.002481
Kevin Tighe,Kevin Tighe,,1,Schauspieler,1,1,79,2,0.545455,0.583333,0,0,0,0.004034
Catherine Flemming,Catherine Flemming,,1,Schauspieler,1,1,0,20,0.099088,0.103076,0,0,0,0.005138
Luca Biagini,Luca Biagini,,1,Schauspieler,1,1,409,2,0.571429,0.625,0,0,0,0.002982
Kevin Spacy,Kevin Spacy,,1,Schauspieler,1,1,0,22,0.113259,0.120381,0,0,0,0.006743
Hansruedi Furrer,Hansruedi Furrer,,1,Schauspieler,1,1,114,2,0.555556,0.6,0,0,0,0.003499
David Sibley,David Sibley,,1,Schauspieler,1,1,0,20,0.117691,0.123972,0,0,0,0.00739
Alexander Brickel,Alexander Brickel,,1,Schauspieler,1,1,0,24,0.103509,0.108941,0,0,0,0.003671
Dionne Houle,Dionne Houle,,1,Schauspieler,1,1,0,22,0.113768,0.120285,0,0,0,0.009624
Alexander Pollock,Alexander Pollock,,1,Schauspieler,1,1,0,22,0.116224,0.124684,0,0,0,0.010055
Nick Lauro Teresa,Nick Lauro Teresa,,1,Schauspieler,1,1,896,2,0.6,0.666667,0,0,0,0.002481
Christa ThÃ©ret,Christa ThÃ©ret,,1,Schauspieler,1,1,0,20,0.125026,0.132864,0,0,0,0.013654
AngÃ©la Stefanovics,AngÃ©la Stefanovics,,1,Schauspieler,1,1,105,2,0.555556,0.6,0,0,0,0.003499
Alice Lee,Alice Lee,,1,Schauspieler,1,1,0,21,0.11618,0.122153,0,0,0,0.007216
Patrick McGaw,Patrick McGaw,,1,Schauspieler,1,1,0,22,0.100771,0.105932,0,0,0,0.004496
Ella Smith,Ella Smith,,1,Schauspieler,1,1,16,2,0.538462,0.571429,0,0,0,0.004586
Luise Berndt,Luise Berndt,,1,Schauspieler,1,1,976,4,0.375,0.472222,0,0,0,0.002573
Romain Kolitcheff,Romain Kolitcheff,,1,Schauspieler,1,1,128,2,0.555556,0.6,0,0,0,0.003499
Franck Bruneau,Franck Bruneau,,1,Schauspieler,1,1,0,22,0.10258,0.107382,0,0,0,0.003925
Matteo Leborne,Matteo Leborne,,1,Schauspieler,1,1,840,2,0.6,0.666667,0,0,0,0.002481
Roberto Benini,Roberto Benini,,1,Schauspieler,1,1,0,22,0.124343,0.133641,0,0,0,0.01692
Shelley Malil,Shelley Malil,,1,Schauspieler,1,1,0,22,0.116728,0.125017,0,0,0,0.0095
RyÃ´ Horikawa,RyÃ´ Horikawa,,1,Schauspieler,1,1,0,22,0.110947,0.117697,0,0,0,0.006835
Ving Rharnes,Ving Rharnes,,1,Schauspieler,1,1,0,20,0.108673,0.114074,0,0,0,0.002914
Jaden Smmith,Jaden Smmith,,1,Schauspieler,1,1,0,22,0.109704,0.116214,0,0,0,0.005183
Facundo Espinosa,Facundo Espinosa,,1,Schauspieler,1,1,0,22,0.109,0.114618,0,0,0,0.005342
Shawn Ku,Shawn Ku,,1,Schauspieler,1,1,1002,2,0.6,0.666667,0,0,0,0.002481
Richar Vallejos,Richar Vallejos,,1,Schauspieler,1,1,92,2,0.555556,0.6,0,0,0,0.003499
Yi Zhang,Yi Zhang,,1,Schauspieler,1,1,226,6,0.288462,0.363333,0,0,0,0.003698
Erika Marozsan,Erika Marozsan,,1,Schauspieler,1,1,0,22,0.103378,0.108094,0,0,0,0.004677
Amaud Ducret,Amaud Ducret,,1,Schauspieler,1,1,0,22,0.103523,0.108739,0,0,0,0.003516
Nuria Flo,Nuria Flo,,1,Schauspieler,1,1,200,4,0.4,0.479167,0,0,0,0.003593
Pink,Pink,,1,Schauspieler,1,1,0,22,0.118386,0.127361,0,0,0,0.012646
Jackson Rathbone,Jackson Rathbone,,1,Schauspieler,1,1,0,22,0.112796,0.119361,0,0,0,0.005221
Jenn Murray,Jenn Murray,,1,Schauspieler,1,1,0,24,0.09571,0.099813,0,0,0,0.003332
Jawan Mard Homayoun,Jawan Mard Homayoun,,1,Schauspieler,1,1,677,2,0.571429,0.625,0,0,0,0.002982
(Beat) Takeshi Kitano,(Beat) Takeshi Kitano,,1,Schauspieler,1,1,1253,2,0.666667,0.75,0,0,0,0.001997
Catherine Zeta Jones,Catherine Zeta Jones,,1,Schauspieler,1,1,0,22,0.122351,0.13167,0,0,0,0.013505
Meera Ganatra,Meera Ganatra,,1,Schauspieler,1,1,0,22,0.097005,0.101375,0,0,0,0.003773
Francis Benjamin Meier,Francis Benjamin Meier,,1,Schauspieler,1,1,0,20,0.103169,0.107826,0,0,0,0.005236
Arshad Warsi,Arshad Warsi,,1,Schauspieler,1,1,0,24,0.085672,0.088941,0,0,0,0.006042
Eine Rose fÃ¼r Ecuador,Eine Rose fÃ¼r Ecuador,,1,Titel,1,1,1651,1,1,1,0,0,0,0.001529
Skylar Astin,Skylar Astin,,1,Schauspieler,1,1,0,22,0.115422,0.123383,0,0,0,0.00931
